City,State,Start_Lat,Start_Lng,n_acc,n_rows,County
Neville,PA,40.51230200000001,-80.13549,3,6,Allegheny
Nevis,MN,46.90672264544919,-94.82702774170353,31,58,Hubbard
New Albany,IN,38.31075446577923,-85.83893731602673,316,376,Floyd
New Albany,MS,34.51496752633815,-88.97345545500423,7,17,Union
New Albany,OH,40.08239393005131,-82.7977850266345,76,159,Franklin
New Albany,PA,41.59663006521739,-76.44833439855073,24,69,Bradford
New Alexandria,PA,40.40166808148638,-79.42649092110062,77,156,Westmoreland
New Athens,IL,38.32715176923077,-89.99506584615385,2,13,St Clair
New Baden,IL,38.51834943510292,-89.69817653188866,17,40,Clinton
New Baltimore,MI,42.67356186280286,-82.81354425457468,86,115,Macomb
New Bedford,MA,41.663054020522424,-70.94024216240636,30,77,Bristol
New Berlin,IL,39.742333522222225,-89.89095260833332,15,30,Sangamon
New Berlin,NY,42.62431,-75.3323,1,2,Chenango
New Berlin,PA,40.88198541467769,-76.98153736605603,10,28,Union
New Berlin,WI,42.94859617341763,-88.11243002799549,60,75,Waukesha
New Bern,NC,35.114685887284054,-77.0529871676463,63,172,Craven
New Bethlehem,PA,41.01145706730364,-79.34154165023165,40,119,Clarion
New Bloomfield,MO,38.715498999999994,-92.07797833333332,3,9,Callaway
New Bloomfield,PA,40.407612359375,-77.153713484375,14,32,Perry
New Boston,MI,42.142328426024086,-83.3834042637709,64,83,Wayne
New Boston,TX,33.489381200000004,-94.4178704,3,10,Bowie
New Braunfels,TX,29.681841754149946,-98.1504242280336,213,286,Comal
New Brighton,PA,40.752547171428574,-80.25436180952381,17,35,Beaver
New Britain,CT,41.67124673271078,-72.80077198654853,254,338,Hartford
New Brockton,AL,31.40620408888889,-85.91710661111111,14,36,Coffee
New Brunswick,NJ,40.486971154271224,-74.42591657136923,288,374,Middlesex
New Buffalo,MI,41.78263009473444,-86.72839331379497,40,65,Berrien
New Buffalo,PA,40.45200300000001,-76.971878,1,3,Perry
New Cambria,MO,39.76047635059472,-92.70144581750533,1,6,Macon
New Canaan,CT,41.12258966067576,-73.49042147800789,125,165,Fairfield
New Caney,TX,30.164531877598108,-95.2168488636772,31,79,Montgomery
New Canton,VA,37.687952125,-78.2986,3,8,Buckingham
New Carlisle,IN,41.68635346,-86.48017505,13,50,St. Joseph
New Carlisle,OH,39.916346621323534,-84.0180139485294,23,68,Clark
New Carrollton,MD,38.95897360162774,-76.866941039688,3,9,Prince George's
New Castle,CO,39.56375264225252,-107.5297243314716,68,78,Garfield
New Castle,DE,39.67571265879784,-75.5982501485401,1139,1633,New Castle
New Castle,IN,39.8994047599648,-85.39983273671136,17,52,Henry
New Castle,PA,40.99244482731375,-80.3225723380231,269,658,Lawrence
New Castle,VA,37.501286,-80.11189499999998,1,5,Craig
New Church,VA,37.968958531025585,-75.52501468708283,46,87,Accomack
New City,NY,41.14052692295639,-74.01021901689306,124,162,Rockland
New Columbia,PA,41.06188543190594,-76.89914415960403,119,209,Union
New Concord,KY,36.548471,-88.155192,1,5,Calloway
New Concord,OH,39.98621346875,-81.742880625,9,32,Muskingum
New Creek,WV,39.345583875,-79.05936870833334,5,12,Mineral
New Cumberland,PA,40.207151247214775,-76.8714271984632,276,386,York
New Cuyama,CA,34.91747461120426,-119.7390976915031,62,115,Santa Barbara
New Derry,PA,40.353423,-79.314883,1,3,Westmoreland
New Douglas,IL,38.964326,-89.75793733333335,8,15,Madison
New Durham,NH,43.418049,-71.146362,1,3,Strafford
New Eagle,PA,40.212128,-79.959991,1,1,Washington
New Edinburg,AR,33.74844227823742,-92.18583046735323,6,27,Cleveland
New Ellenton,SC,33.414256336734695,-81.68543341836734,19,49,Aiken
New England,ND,46.5279822011952,-102.83421620963561,9,35,Hettinger
New Enterprise,PA,40.1849157276593,-78.45804597242544,19,37,Bedford
New Fairfield,CT,41.49538332608695,-73.48550769565217,8,23,Fairfield
New Florence,MO,38.900000939006794,-91.52891271010651,37,41,Montgomery
New Florence,PA,40.37196099039508,-79.06003172335184,12,51,Westmoreland
New Franken,WI,44.545349,-87.805557,1,9,Brown
New Franklin,MO,39.00354,-92.716797,1,3,Howard
New Freedom,PA,39.757631418095535,-76.6839752251468,117,240,York
New Galilee,PA,40.86419398075699,-80.38700623206545,28,59,Lawrence
New Germantown,PA,40.26020227272727,-77.6637141818182,3,11,Perry
New Germany,MN,44.90309140501732,-93.96212490502084,10,23,Carver
New Gloucester,ME,43.969662500000005,-70.316418,4,14,Cumberland
New Hampton,IA,42.997840379812544,-92.321794476784,6,17,Chickasaw
New Hampton,NH,43.61171086805555,-71.64995991666667,18,36,Belknap
New Hampton,NY,41.415220843956384,-74.41653685908213,16,38,Orange
New Harmony,UT,37.45470525831106,-113.22736545137236,99,119,Washington
New Hartford,CT,41.851651294117644,-73.00795523529412,5,17,Northwest Hills
New Hartford,NY,43.07111017488968,-75.29143669823635,146,315,Oneida
New Haven,CT,41.31070948543282,-72.91521553825453,856,942,New Haven
New Haven,IL,37.943849,-88.03776500000002,1,4,White
New Haven,IN,41.10027006790293,-84.98100262479952,67,144,Allen
New Haven,KY,37.698966000000006,-85.58844325000001,2,8,Larue
New Haven,MI,42.72140270238095,-82.77228751190476,10,24,Macomb
New Haven,MO,38.593266,-91.16488416666668,3,12,Franklin
New Haven,OH,41.033371,-82.681313,1,4,Huron
New Hill,NC,35.65876309929061,-78.94835963764552,81,180,Wake
New Holland,OH,39.56824353846154,-83.20577892307693,2,13,Pickaway
New Holland,PA,40.1065586474473,-76.08784928624615,198,523,Lancaster
New Hope,AL,34.54157628809524,-86.42526999166667,27,40,Madison
New Hudson,MI,42.51650862422321,-83.61625052026947,54,69,Oakland
New Hyde Park,NY,40.75605328351874,-73.68279028919812,77,148,Nassau
New Iberia,LA,30.002751473906308,-91.85254027605298,13,60,Iberia
New Ipswich,NH,42.77208476923077,-71.89399646153846,3,13,Hillsborough
New Kensington,PA,40.562756796495094,-79.73163969270405,103,247,Westmoreland
New Kent,VA,37.51305579064086,-77.04448454831204,285,384,New Kent
New Lebanon,NY,42.47029394927536,-73.40477797826087,19,46,Columbia
New Lebanon,OH,39.74319931631432,-84.39075929581425,25,103,Montgomery
New Leipzig,ND,46.27621497404648,-101.97810019716954,2,7,Grant
New Lenox,IL,41.523333568992136,-87.98816621532204,162,203,Will
New Lexington,OH,39.77270225,-82.167675,2,12,Perry
New Lisbon,WI,43.87982710526316,-90.14905999122807,12,19,Juneau
New London,CT,41.365609221909374,-72.10391974114432,55,104,New London
New London,IA,40.93086455555556,-91.43639711111112,3,9,Henry
New London,MN,45.31433713719367,-94.95280652726294,55,115,Kandiyohi
New London,MO,39.6271488,-91.384896,2,10,Ralls
New London,NC,35.454403541666665,-80.20875258333334,4,8,Stanly
New London,NH,43.415087897508414,-72.02270302192635,6,15,Merrimack
New London,OH,41.089073423076925,-82.44174475641024,9,39,Huron
New London,WI,44.439103777777774,-88.73911408333333,10,36,Waupaca
New Lothrop,MI,43.129576231560186,-83.92925365860907,8,24,Shiawassee
New Madison,OH,39.96880238461539,-84.70839776923077,4,13,Darke
New Madrid,MO,36.5940330625,-89.56637368749999,5,16,New Madrid
New Market,AL,34.837589,-86.464951,1,3,Madison
New Market,IA,40.714395,-94.854293,1,3,Taylor
New Market,MD,39.397028524008356,-77.25876407061075,90,134,Frederick
New Market,TN,36.08403272727273,-83.57337981818183,4,11,Jefferson
New Market,VA,38.659671645321694,-78.6731071553319,151,209,Shenandoah
New Martinsville,WV,39.604608999999996,-80.79585525,2,8,Wetzel
New Matamoras,OH,39.471966,-81.11193,1,3,Washington
New Meadows,ID,45.03455451238783,-116.26546815496931,10,37,Adams
New Milford,CT,41.587105625,-73.428038125,7,24,Litchfield
New Milford,NJ,40.916155,-74.025254,1,4,Bergen
New Milford,PA,41.85146435499056,-75.70951997569773,113,156,Susquehanna
New Millport,PA,40.873711739130435,-78.50938247826087,8,23,Clearfield
New Orleans,LA,29.976210972312796,-90.05764909505955,13655,18628,Orleans
New Oxford,PA,39.876461449241454,-77.05817289388284,160,372,Adams
New Palestine,IN,39.72769267272727,-85.89655093409091,19,44,Hancock
New Paltz,NY,41.7498116504016,-74.06397208102271,209,259,Ulster
New Paris,OH,39.836051229362745,-84.7790536432353,26,68,Preble
New Paris,PA,40.12153161184211,-78.57832998574561,31,76,Bedford
New Park,PA,39.74942405857639,-76.51004769049624,3,15,York
New Philadelphia,OH,40.473587,-81.46921973913044,6,23,Tuscarawas
New Philadelphia,PA,40.72087125,-76.1616195,3,8,Schuylkill
New Pine Creek,OR,42.0078094375,-120.2998215,5,8,Lake
New Plymouth,ID,43.94297189464241,-116.8297960331525,12,27,Payette
New Port Richey,FL,28.236404365042933,-82.68120609420367,1524,2779,Pasco
New Portland,ME,44.884731,-70.10247,1,5,Somerset
New Prague,MN,44.53969849239118,-93.58033668442305,46,130,Scott
New Preston Marble Dale,CT,41.68657919444445,-73.32810933333333,7,18,Litchfield
New Providence,NJ,40.687691428571426,-74.38317214285712,4,7,Union
New Providence,PA,39.91424726879204,-76.22520062493899,30,90,Lancaster
New Raymer,CO,40.95194466666667,-103.68784033333333,3,6,Weld
New Richland,MN,43.89979242105263,-93.44273791228069,18,38,Waseca
New Richmond,OH,38.987385225806456,-84.24220840322582,7,31,Clermont
New Richmond,WI,45.122512578749074,-92.59606718972877,1,3,St. Croix
New Ringgold,PA,40.72174776515152,-75.9162635530303,15,44,Schuylkill
New River,AZ,33.9492280318471,-112.13697835021082,223,268,Maricopa
New Roads,LA,30.694025,-91.421155,1,3,Pointe Coupee
New Rochelle,NY,40.92579707853555,-73.78636170209003,640,723,Westchester
New Rockford,ND,47.680117,-99.125683,1,4,Eddy
New Russia,NY,44.13915001848243,-73.5926128920253,4,13,Essex
New Salem,IL,39.6740169,-90.83844635,9,20,Pike
New Salem,ND,46.92877485087687,-101.39241046109281,29,52,Morton
New Salem,PA,39.94530659090909,-79.14870731818182,6,22,Fayette
New Salem Borough,PA,39.906411,-76.79055799999998,1,5,York
New Salisbury,IN,38.31626,-86.08103,2,8,Harrison
New Sharon,ME,44.641689,-69.988724,1,5,Franklin
New Smyrna Beach,FL,29.004312955525126,-80.9989588153667,243,468,Volusia
New Springfield,OH,40.929010041925466,-80.57717386645963,26,46,Mahoning
New Stanton,PA,40.23102360318093,-79.61362806764707,74,134,Westmoreland
New Tazewell,TN,36.373103701968674,-83.71593963369718,8,15,Claiborne
New Town,ND,47.94642425759576,-102.55725940221873,15,39,McKenzie
New Tripoli,PA,40.686943912564594,-75.73011979830545,26,65,Lehigh
New Ulm,MN,44.30120325228632,-94.44997045219841,93,197,Brown
New Underwood,SD,44.103416,-102.814699,1,3,Pennington
New Vienna,OH,39.33599157142857,-83.70382542857142,3,14,Clinton
New Virginia,IA,41.16840859732742,-93.76944852660482,32,53,Warren
New Washington,IN,38.567688,-85.51273299999998,1,6,Clark
New Waterford,OH,40.864558,-80.63055433333334,2,12,Columbiana
New Waverly,TX,30.536890749999998,-95.49531400000001,3,16,Walker
New Weston,OH,40.33723942857143,-84.6454685,5,14,Darke
New Wilmington,PA,41.12020187101729,-80.35377925609093,20,73,Lawrence
New Windsor,MD,39.50957950145058,-77.09574960206419,17,80,Carroll
New Windsor,NY,41.442056446437014,-74.07123496380005,197,247,Orange
New York,NY,40.786941219920024,-73.95893275047393,7722,8989,New York
New York Mills,MN,46.52535601219489,-95.39688382267803,55,90,Otter Tail
New York Mills,NY,43.10085574451411,-75.29556430603449,26,58,Oneida
New Zion,SC,33.801934249147,-80.02641909618733,49,126,Clarendon
Newalla,OK,35.36452169949495,-97.19644154208754,38,99,Cleveland
Newark,AR,35.658041076923084,-91.38912511538462,3,13,Independence
Newark,CA,37.54366140439557,-122.02148704088535,994,1115,Alameda
Newark,DE,39.665414450375046,-75.70433845205481,665,1241,New Castle
Newark,MD,38.25492007843137,-75.2689169509804,7,17,Worcester
Newark,NJ,40.72324470389926,-74.16386523399758,3238,3808,Essex
Newark,OH,40.078405945,-82.41420282934455,51,160,Licking
Newark Valley,NY,42.180144,-76.11613299999998,1,4,Tioga
Newaygo,MI,43.4158995,-85.79190249999999,3,8,Newaygo
Newberg,OR,45.30996938487629,-122.97163328388602,168,310,Yamhill
Newbern,AL,32.5784,-87.53218100000002,1,5,Hale
Newbern,TN,36.1233450161714,-89.27950788766579,2,6,Dyer
Newberry,FL,29.653656122650563,-82.54920685564792,134,332,Alachua
Newberry,SC,34.28950301531351,-81.60509661740855,474,993,Newberry
Newburg,MD,38.36808078655043,-76.98090478048134,47,57,Charles
Newburg,MO,37.897063365289235,-91.99821309020395,10,19,Phelps
Newburg,PA,40.15679431603326,-77.58517395539532,13,28,Cumberland
Newburg,WV,39.381466333333336,-79.84792266666666,2,9,Preston
Newburgh,IN,37.93158943818418,-87.33755267541761,3,13,Warrick
Newburgh,NY,41.52164207696626,-74.05045312500896,477,574,Orange
Newbury,MA,42.78045228571428,-70.88257178571428,2,14,Essex
Newbury,NH,43.321335,-72.036331,1,5,Merrimack
Newbury,OH,41.45716686363637,-81.23726104545456,5,22,Geauga
Newbury Park,CA,34.17738689443389,-118.93525636587141,422,553,Ventura
Newburyport,MA,42.818832988544344,-70.91507856799782,12,23,Essex
Newcastle,CA,38.87529410523356,-121.14131374899432,341,516,Placer
Newcastle,OK,35.25410263636364,-97.64015681818182,2,11,McClain
Newcastle,TX,33.19504000000001,-98.73983200000002,1,6,Young
Newcastle,UT,37.71395348982485,-113.71012487587498,5,18,Iron
Newcomb,TN,36.52984337101491,-84.17232922451697,11,16,Campbell
Newcomerstown,OH,40.257504000000004,-81.55605426923077,4,13,Tuscarawas
Newdale,ID,43.88200002137902,-111.52076920945308,3,7,Madison
Newell,SD,45.0219915,-103.412417,2,4,Butte
Newfane,NY,43.26867633333333,-78.70026033333335,3,9,Niagara
Newfane,VT,42.97100006666667,-72.6581196,6,12,Windham
Newfield,NJ,39.57162960764436,-75.07976844527403,22,68,Gloucester
Newfield,NY,42.348161,-76.541341,1,6,Tompkins
Newfoundland,NJ,41.04806974032869,-74.44360372830428,22,68,Passaic
